SYSTEM,SITE,ENBID,ENBNAME,SITE_NAME,CID,CELL_NAME,LAT,LON,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,RYG0532,501534,RYG0532-L23,PAIRSUSION RUBBER COMPANY,41,L23-RYG0532-1D,12.860833,101.681111,290,30,33123,38852,141,520,17
LTE,RYG0532,501534,RYG0532-L23,PAIRSUSION RUBBER COMPANY,42,L23-RYG0532-2D,12.860833,101.681111,290,30,33123,39050,141,520,17
LTE,RYG0532,501534,RYG0532-L23,PAIRSUSION RUBBER COMPANY,43,L23-RYG0532-3D,12.860833,101.681111,290,30,33123,39248,141,520,17
LTE,RYG0527,501583,RYG0527-L23,TOPUNION2,23,L23-RYG0527-3B,12.855277,101.253333,90,30,33121,39248,69,520,17
LTE,RYG0527,501583,RYG0527-L23,TOPUNION2,21,L23-RYG0527-1B,12.855277,101.253333,90,30,33121,38852,69,520,17
LTE,RYG0527,501583,RYG0527-L23,TOPUNION2,31,L23-RYG0527-1C,12.855277,101.253333,180,30,33121,38852,70,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,42,L23-CBI0880-2D,13.064722,100.994444,230,30,33091,39050,44,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,43,L23-CBI0880-3D,13.064722,100.994444,230,30,33091,39248,44,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,41,L23-CBI0880-1D,13.064722,100.994444,230,30,33091,38852,44,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,12,L23-RYG0478-2A,12.6325,101.530833,350,30,33123,39050,378,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,13,L23-RYG0478-3A,12.6325,101.530833,350,30,33123,39248,378,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,11,L23-RYG0478-1A,12.6325,101.530833,350,30,33123,38852,378,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,21,L23-RYG0478-1B,12.6325,101.530833,110,30,33123,38852,379,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,22,L23-RYG0478-2B,12.6325,101.530833,110,30,33123,39050,379,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,23,L23-RYG0478-3B,12.6325,101.530833,110,30,33123,39248,379,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,32,L23-RYG0478-2C,12.6325,101.530833,260,30,33123,39050,380,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,33,L23-RYG0478-3C,12.6325,101.530833,260,30,33123,39248,380,520,17
LTE,RYG0478,501317,RYG0478-L23,CRYSTAL BEACH RAYONG,31,L23-RYG0478-1C,12.6325,101.530833,260,30,33123,38852,380,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,11,L23-RYG0587-1A,12.870277,101.542222,350,30,33123,38852,92,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,12,L23-RYG0587-2A,12.870277,101.542222,350,30,33123,39050,92,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,13,L23-RYG0587-3A,12.870277,101.542222,350,30,33123,39248,92,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,22,L23-RYG0587-2B,12.870277,101.542222,90,30,33123,39050,88,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,23,L23-RYG0587-3B,12.870277,101.542222,90,30,33123,39248,88,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,21,L23-RYG0587-1B,12.870277,101.542222,90,30,33123,38852,88,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,31,L23-RYG0587-1C,12.870277,101.542222,170,30,33123,38852,89,520,17
LTE,RYG0527,501583,RYG0527-L23,TOPUNION2,11,L23-RYG0527-1A,12.855277,101.253333,0,30,33121,38852,71,520,17
LTE,RYG0527,501583,RYG0527-L23,TOPUNION2,12,L23-RYG0527-2A,12.855277,101.253333,0,30,33121,39050,71,520,17
LTE,RYG0527,501583,RYG0527-L23,TOPUNION2,13,L23-RYG0527-3A,12.855277,101.253333,0,30,33121,39248,71,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,32,L23-RYG0587-2C,12.870277,101.542222,170,30,33123,39050,89,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,33,L23-RYG0587-3C,12.870277,101.542222,170,30,33123,39248,89,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,42,L23-RYG0587-2D,12.870277,101.542222,270,30,33123,39050,87,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,43,L23-RYG0587-3D,12.870277,101.542222,270,30,33123,39248,87,520,17
LTE,RYG0587,501640,RYG0587-L23,BAN WANG CHAN,41,L23-RYG0587-1D,12.870277,101.542222,270,30,33123,38852,87,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,11,L23-RYG0462-1A,12.718888,101.703055,0,30,33123,38852,138,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,12,L23-RYG0462-2A,12.718888,101.703055,0,30,33123,39050,138,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,13,L23-RYG0462-3A,12.718888,101.703055,0,30,33123,39248,138,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,22,L23-RYG0462-2B,12.718888,101.703055,90,30,33123,39050,140,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,23,L23-RYG0462-3B,12.718888,101.703055,90,30,33123,39248,140,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,21,L23-RYG0462-1B,12.718888,101.703055,90,30,33123,38852,140,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,31,L23-RYG0462-1C,12.718888,101.703055,170,30,33123,38852,139,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,32,L23-RYG0462-2C,12.718888,101.703055,170,30,33123,39050,139,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,33,L23-RYG0462-3C,12.718888,101.703055,170,30,33123,39248,139,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,42,L23-RYG0462-2D,12.718888,101.703055,300,30,33123,39050,125,520,17
LTE,RYG0140,501272,RYG0140-L23,BANNONGRAI,13,L23-RYG0140-3A,13.005555,101.36,340,30,33121,39248,412,520,17
LTE,RYG0140,501272,RYG0140-L23,BANNONGRAI,22,L23-RYG0140-2B,13.005555,101.36,160,30,33121,39050,411,520,17
LTE,RYG0140,501272,RYG0140-L23,BANNONGRAI,23,L23-RYG0140-3B,13.005555,101.36,160,30,33121,39248,411,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,43,L23-RYG0462-3D,12.718888,101.703055,300,30,33123,39248,125,520,17
LTE,RYG0462,501588,RYG0462-L23,RAYONG COASTAL RADIO STATION,41,L23-RYG0462-1D,12.718888,101.703055,300,30,33123,38852,125,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,11,L23-RYG0544-1A,12.689722,101.325277,340,30,33122,38852,306,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,12,L23-RYG0544-2A,12.689722,101.325277,340,30,33122,39050,306,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,13,L23-RYG0544-3A,12.689722,101.325277,340,30,33122,39248,306,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,22,L23-RYG0544-2B,12.689722,101.325277,60,30,33122,39050,317,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,23,L23-RYG0544-3B,12.689722,101.325277,60,30,33122,39248,317,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,21,L23-RYG0544-1B,12.689722,101.325277,60,30,33122,38852,317,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,31,L23-RYG0544-1C,12.689722,101.325277,160,30,33122,38852,315,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,32,L23-RYG0544-2C,12.689722,101.325277,160,30,33122,39050,315,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,33,L23-RYG0544-3C,12.689722,101.325277,160,30,33122,39248,315,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,42,L23-RYG0544-2D,12.689722,101.325277,270,30,33122,39050,316,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,43,L23-RYG0544-3D,12.689722,101.325277,270,30,33122,39248,316,520,17
LTE,RYG0544,501329,RYG0544-L23,KLONGKLA,41,L23-RYG0544-1D,12.689722,101.325277,270,30,33122,38852,316,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,11,L23-RYG0472-1A,12.667777,101.244722,320,30,33122,38852,375,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,12,L23-RYG0472-2A,12.667777,101.244722,320,30,33122,39050,375,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,11,L23-CBI0880-1A,13.064722,100.994444,340,30,33091,38852,122,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,12,L23-CBI0880-2A,13.064722,100.994444,340,30,33091,39050,122,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,13,L23-CBI0880-3A,13.064722,100.994444,340,30,33091,39248,122,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,13,L23-RYG0472-3A,12.667777,101.244722,320,30,33122,39248,375,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,22,L23-RYG0472-2B,12.667777,101.244722,60,30,33122,39050,377,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,23,L23-RYG0472-3B,12.667777,101.244722,60,30,33122,39248,377,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,21,L23-RYG0472-1B,12.667777,101.244722,60,30,33122,38852,377,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,31,L23-RYG0472-1C,12.667777,101.244722,240,30,33122,38852,376,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,32,L23-RYG0472-2C,12.667777,101.244722,240,30,33122,39050,376,520,17
LTE,RYG0472,501250,RYG0472-L23,PHRA CHEDI KLANGNAM,33,L23-RYG0472-3C,12.667777,101.244722,240,30,33122,39248,376,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),12,L23-RYG0499-2A,12.691388,101.383888,330,30,33122,39050,374,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),13,L23-RYG0499-3A,12.691388,101.383888,330,30,33122,39248,374,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),11,L23-RYG0499-1A,12.691388,101.383888,330,30,33122,38852,374,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),21,L23-RYG0499-1B,12.691388,101.383888,60,30,33122,38852,69,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),22,L23-RYG0499-2B,12.691388,101.383888,60,30,33122,39050,69,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),23,L23-RYG0499-3B,12.691388,101.383888,60,30,33122,39248,69,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),32,L23-RYG0499-2C,12.691388,101.383888,150,30,33122,39050,71,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),33,L23-RYG0499-3C,12.691388,101.383888,150,30,33122,39248,71,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,22,L23-CBI0880-2B,13.064722,100.994444,45,30,33091,39050,42,520,17
LTE,RYG0140,501272,RYG0140-L23,BANNONGRAI,32,L23-RYG0140-2C,13.005555,101.36,260,30,33121,39050,413,520,17
LTE,RYG0140,501272,RYG0140-L23,BANNONGRAI,33,L23-RYG0140-3C,13.005555,101.36,260,30,33121,39248,413,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),31,L23-RYG0499-1C,12.691388,101.383888,150,30,33122,38852,71,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),41,L23-RYG0499-1D,12.691388,101.383888,230,30,33122,38852,70,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),42,L23-RYG0499-2D,12.691388,101.383888,230,30,33122,39050,70,520,17
LTE,RYG0499,501323,RYG0499-L23,LUNG THONGBAI ORCHARD (BANYAIDA),43,L23-RYG0499-3D,12.691388,101.383888,230,30,33122,39248,70,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,11,L23-RYG0019-1A,12.6438455,101.32255,300,30,33122,38852,104,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,12,L23-RYG0019-2A,12.6438455,101.32255,300,30,33122,39050,104,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,13,L23-RYG0019-3A,12.6438455,101.32255,300,30,33122,39248,104,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,22,L23-RYG0019-2B,12.6438455,101.32255,80,30,33122,39050,102,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,23,L23-RYG0019-3B,12.6438455,101.32255,80,30,33122,39248,102,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,21,L23-RYG0019-1B,12.6438455,101.32255,80,30,33122,38852,102,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,31,L23-RYG0019-1C,12.6438455,101.32255,140,30,33122,38852,103,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,32,L23-RYG0019-2C,12.6438455,101.32255,140,30,33122,39050,103,520,17
LTE,RYG0019,500583,RYG0019-L23,MAHA SURASINGHANAT MILITARY CAMP,33,L23-RYG0019-3C,12.6438455,101.32255,140,30,33122,39248,103,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,12,L23-RYG0108-2A,13.006944,101.159722,30,30,33092,39050,182,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,13,L23-RYG0108-3A,13.006944,101.159722,30,30,33092,39248,182,520,17
LTE,CBI0115,501054,CBI0115-L23,SHUM_NUM_POK_FA,23,L23-CBI0115-3B,13.400277,101.405277,90,30,33073,39248,69,520,17
LTE,CBI0115,501054,CBI0115-L23,SHUM_NUM_POK_FA,21,L23-CBI0115-1B,13.400277,101.405277,90,30,33073,38852,69,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,11,L23-RYG0108-1A,13.006944,101.159722,30,30,33092,38852,182,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,21,L23-RYG0108-1B,13.006944,101.159722,90,30,33092,38852,189,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,22,L23-RYG0108-2B,13.006944,101.159722,90,30,33092,39050,189,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,23,L23-RYG0108-3B,13.006944,101.159722,90,30,33092,39248,189,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,32,L23-RYG0108-2C,13.006944,101.159722,180,30,33092,39050,181,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,33,L23-RYG0108-3C,13.006944,101.159722,180,30,33092,39248,181,520,17
LTE,RYG0108,500654,RYG0108-L23,CAT_EASTERN,31,L23-RYG0108-1C,13.006944,101.159722,180,30,33092,38852,181,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,11,L23-CBI0690-1A,12.936666,100.909166,20,30,33081,38852,419,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,12,L23-CBI0690-2A,12.936666,100.909166,20,30,33081,39050,419,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,13,L23-CBI0690-3A,12.936666,100.909166,20,30,33081,39248,419,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,22,L23-CBI0690-2B,12.936666,100.909166,160,30,33081,39050,418,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,23,L23-CBI0690-3B,12.936666,100.909166,160,30,33081,39248,418,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,21,L23-CBI0690-1B,12.936666,100.909166,160,30,33081,38852,418,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,31,L23-CBI0690-1C,12.936666,100.909166,280,30,33081,38852,417,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,32,L23-CBI0690-2C,12.936666,100.909166,280,30,33081,39050,417,520,17
LTE,CBI0690,501123,CBI0690-L23,SHAK MUHAMMAD ALI MOSQUE,33,L23-CBI0690-3C,12.936666,100.909166,280,30,33081,39248,417,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,32,L23-CBI0880-2C,13.064722,100.994444,180,30,33091,39050,43,520,17
LTE,RYG0140,501272,RYG0140-L23,BANNONGRAI,21,L23-RYG0140-1B,13.005555,101.36,160,30,33121,38852,411,520,17
LTE,RYG0230,501282,RYG0230-L23,THEPARK,21,L23-RYG0230-1B,12.661666,101.472222,90,30,33123,38852,280,520,17
LTE,CBI0115,501054,CBI0115-L23,SHUM_NUM_POK_FA,11,L23-CBI0115-1A,13.400277,101.405277,0,30,33073,38852,71,520,17
LTE,CBI0115,501054,CBI0115-L23,SHUM_NUM_POK_FA,12,L23-CBI0115-2A,13.400277,101.405277,0,30,33073,39050,71,520,17
LTE,CBI0115,501054,CBI0115-L23,SHUM_NUM_POK_FA,42,L23-CBI0115-2D,13.400277,101.405277,240,30,33073,39050,291,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,21,L23-CBI1239-1B,13.27262,100.92382,140,30,33162,38852,193,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,31,L23-CBI1239-1C,13.27262,100.92382,220,30,33162,38852,407,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,32,L23-CBI1239-2C,13.27262,100.92382,220,30,33162,39050,407,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,33,L23-CBI1239-3C,13.27262,100.92382,220,30,33162,39248,407,520,17
LTE,CBI0607,501108,CBI0607-L23,BANBUNG,31,L23-CBI0607-1C,13.2749,101.1258,280,30,33163,38852,144,520,17
LTE,CBI0607,501108,CBI0607-L23,BANBUNG,32,L23-CBI0607-2C,13.2749,101.1258,280,30,33163,39050,144,520,17
LTE,CBI0607,501108,CBI0607-L23,BANBUNG,33,L23-CBI0607-3C,13.2749,101.1258,280,30,33163,39248,144,520,17
LTE,CBI0115,501054,CBI0115-L23,SHUM_NUM_POK_FA,43,L23-CBI0115-3D,13.400277,101.405277,240,30,33073,39248,291,520,17
LTE,CBI0115,501054,CBI0115-L23,SHUM_NUM_POK_FA,41,L23-CBI0115-1D,13.400277,101.405277,240,30,33073,38852,291,520,17
LTE,RYG0230,501282,RYG0230-L23,THEPARK,11,L23-RYG0230-1A,12.661666,101.472222,0,30,33123,38852,287,520,17
LTE,RYG0230,501282,RYG0230-L23,THEPARK,12,L23-RYG0230-2A,12.661666,101.472222,0,30,33123,39050,287,520,17
LTE,RYG0230,501282,RYG0230-L23,THEPARK,13,L23-RYG0230-3A,12.661666,101.472222,0,30,33123,39248,287,520,17
LTE,RYG0230,501282,RYG0230-L23,THEPARK,31,L23-RYG0230-1C,12.661666,101.472222,240,30,33123,38852,429,520,17
LTE,RYG0230,501282,RYG0230-L23,THEPARK,33,L23-RYG0230-3C,12.661666,101.472222,240,30,33123,39248,429,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,12,L23-RYG0573-2A,12.668888,101.442222,0,30,33123,39050,313,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,13,L23-RYG0573-3A,12.668888,101.442222,0,30,33123,39248,313,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,11,L23-RYG0573-1A,12.668888,101.442222,0,30,33123,38852,313,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,21,L23-RYG0573-1B,12.668888,101.442222,100,30,33123,38852,314,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,22,L23-RYG0573-2B,12.668888,101.442222,100,30,33123,39050,314,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,23,L23-RYG0573-3B,12.668888,101.442222,100,30,33123,39248,314,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,32,L23-RYG0573-2C,12.668888,101.442222,180,30,33123,39050,312,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,33,L23-RYG0573-3C,12.668888,101.442222,180,30,33123,39248,312,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,31,L23-RYG0573-1C,12.668888,101.442222,180,30,33123,38852,312,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,41,L23-RYG0573-1D,12.668888,101.442222,250,30,33123,38852,431,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,42,L23-RYG0573-2D,12.668888,101.442222,250,30,33123,39050,431,520,17
LTE,RYG0573,501332,RYG0573-L23,BAN KHAO YAI CHUM,43,L23-RYG0573-3D,12.668888,101.442222,250,30,33123,39248,431,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,12,L23-CBI0114-2A,13.138186,101.498218,300,30,33121,39050,282,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,13,L23-CBI0114-3A,13.138186,101.498218,300,30,33121,39248,282,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,11,L23-CBI0114-1A,13.138186,101.498218,300,30,33121,38852,282,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,21,L23-CBI0114-1B,13.138186,101.498218,90,30,33121,38852,284,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,22,L23-CBI0114-2B,13.138186,101.498218,90,30,33121,39050,284,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,23,L23-CBI0114-3B,13.138186,101.498218,90,30,33121,39248,284,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,32,L23-CBI0114-2C,13.138186,101.498218,210,30,33121,39050,283,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,33,L23-CBI0114-3C,13.138186,101.498218,210,30,33121,39248,283,520,17
LTE,CBI0114,501464,CBI0114-L23,BAN_KLONG_TA_KIA,31,L23-CBI0114-1C,13.138186,101.498218,210,30,33121,38852,283,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,11,L23-RYG0318-1A,12.825833,101.285,50,30,33121,38852,397,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,12,L23-RYG0318-2A,12.825833,101.285,50,30,33121,39050,397,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,13,L23-RYG0318-3A,12.825833,101.285,50,30,33121,39248,397,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,22,L23-RYG0318-2B,12.825833,101.285,155,30,33121,39050,396,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,23,L23-RYG0318-3B,12.825833,101.285,155,30,33121,39248,396,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,21,L23-RYG0318-1B,12.825833,101.285,155,30,33121,38852,396,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,31,L23-RYG0318-1C,12.825833,101.285,290,30,33121,38852,398,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,32,L23-RYG0318-2C,12.825833,101.285,290,30,33121,39050,398,520,17
LTE,RYG0318,501587,RYG0318-L23,KLONGNUMYEN,33,L23-RYG0318-3C,12.825833,101.285,290,30,33121,39248,398,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,12,L23-RYG0545-2A,12.803611,101.740555,20,30,33123,39050,370,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,13,L23-RYG0545-3A,12.803611,101.740555,20,30,33123,39248,370,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,11,L23-RYG0545-1A,12.803611,101.740555,20,30,33123,38852,370,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,21,L23-RYG0545-1B,12.803611,101.740555,120,30,33123,38852,371,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,22,L23-RYG0545-2B,12.803611,101.740555,120,30,33123,39050,371,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,23,L23-RYG0545-3B,12.803611,101.740555,120,30,33123,39248,371,520,17
LTE,CBI0093,501052,CBI0093-L23,PAYUPNAI,33,L23-CBI0093-3C,13.018888,101.465,280,30,33121,39248,295,520,17
LTE,RYG0516,501231,RYG0516-L23,WAT_YANGNGAM,21,L23-RYG0516-1B,12.883888,101.610833,130,30,33123,38852,332,520,17
LTE,RYG0561,501571,RYG0561-L23,NONGYAIIN,43,L23-RYG0561-3D,12.603611,101.4075,340,30,33123,39248,163,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,32,L23-RYG0545-2C,12.803611,101.740555,210,30,33123,39050,369,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,33,L23-RYG0545-3C,12.803611,101.740555,210,30,33123,39248,369,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,31,L23-RYG0545-1C,12.803611,101.740555,210,30,33123,38852,369,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,41,L23-RYG0545-1D,12.803611,101.740555,280,30,33123,38852,362,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,42,L23-RYG0545-2D,12.803611,101.740555,280,30,33123,39050,362,520,17
LTE,RYG0545,501584,RYG0545-L23,WAT_MONGKOLWUTTAWAT,43,L23-RYG0545-3D,12.803611,101.740555,280,30,33123,39248,362,520,17
