SYSTEM,SITE,LAT,LON,CELL_NAME,CID,ENBID,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-2H,82,502066,360,30,33081,39050,447,520,17
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-3H,83,502066,360,30,33081,39248,447,520,17
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-1I,91,502066,360,30,33081,38852,449,520,17
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-2I,92,502066,360,30,33081,39050,449,520,17
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-3I,93,502066,360,30,33081,39248,449,520,17
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-1J,101,502066,360,30,33081,38852,448,520,17
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-2J,102,502066,360,30,33081,39050,448,520,17
LTE,CBI0361B-L23,12.93396225,100.8833429,L23-CBI0361-3J,103,502066,360,30,33081,39248,448,520,17
LTE,CBI0757-L23,12.928005,100.881252,L23-CBI0757-1A,11,501523,0,170,33081,38852,469,520,17
LTE,CBI0757-L23,12.928005,100.881252,L23-CBI0757-2A,12,501523,0,170,33081,39050,469,520,17
LTE,CBI0757-L23,12.928005,100.881252,L23-CBI0757-3A,13,501523,0,170,33081,39248,469,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-1A,11,501552,0,170,33091,38852,486,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-2A,12,501552,0,170,33091,39050,486,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-3A,13,501552,0,170,33091,39248,486,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-1B,21,501552,0,170,33091,38852,487,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-2B,22,501552,0,170,33091,39050,487,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-3B,23,501552,0,170,33091,39248,487,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-1C,31,501552,0,170,33091,38852,488,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-2C,32,501552,0,170,33091,39050,488,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-3C,33,501552,0,170,33091,39248,488,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-1D,41,501552,0,170,33091,38852,447,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-2D,42,501552,0,170,33091,39050,447,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-3D,43,501552,0,170,33091,39248,447,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-1E,51,501552,0,170,33091,38852,448,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-2E,52,501552,0,170,33091,39050,448,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-3E,53,501552,0,170,33091,39248,448,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-1F,61,501552,0,170,33091,38852,449,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-2F,62,501552,0,170,33091,39050,449,520,17
LTE,CBI0883-L23,13.168594,100.926414,L23-CBI0883-3F,63,501552,0,170,33091,39248,449,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-1A,11,501577,0,170,33081,38852,482,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-2A,12,501577,0,170,33081,39050,482,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-3A,13,501577,0,170,33081,39248,482,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-1B,21,501577,0,170,33081,38852,480,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-2B,22,501577,0,170,33081,39050,480,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-3B,23,501577,0,170,33081,39248,480,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-1C,31,501577,0,170,33081,38852,481,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-2C,32,501577,0,170,33081,39050,481,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-3C,33,501577,0,170,33081,39248,481,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-1D,41,501577,0,170,33081,38852,491,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-2D,42,501577,0,170,33081,39050,491,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-3D,43,501577,0,170,33081,39248,491,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-1E,51,501577,0,170,33081,38852,489,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-2E,52,501577,0,170,33081,39050,489,520,17
LTE,CBI0886-L23,12.807889,100.915603,L23-CBI0886-3E,53,501577,0,170,33081,39248,489,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-1A,11,501596,0,170,33081,38852,435,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-2A,12,501596,0,170,33081,39050,435,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-1A,11,500032,0,30,33162,38852,134,520,17
LTE,CBI0769-L23,13.09029,100.97917,L23-CBI0769-2B,22,500071,80,30,33091,39050,81,520,17
LTE,CBI0875-L23,13.111402,100.958748,L23-CBI0875-1B,21,500090,70,30,33091,38852,103,520,17
LTE,CBI0875-L23,13.111402,100.958748,L23-CBI0875-1C,31,500090,130,30,33091,38852,221,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-2C,32,500047,150,30,33163,39050,408,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-3C,33,500047,150,30,33163,39248,408,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-2A,12,500049,0,30,33081,39050,333,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-3A,13,500049,0,30,33081,39248,333,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-1A,11,500049,0,30,33081,38852,333,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-1B,21,500049,100,30,33081,38852,334,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-2B,22,500049,100,30,33081,39050,334,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-3B,23,500049,100,30,33081,39248,334,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-2C,32,500049,240,30,33081,39050,335,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-3C,33,500049,240,30,33081,39248,335,520,17
LTE,CBI0685-L23,12.90375,100.90196,L23-CBI0685-1C,31,500049,240,30,33081,38852,335,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-1A,11,500053,0,30,33083,38852,354,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-2A,12,500053,0,30,33083,39050,354,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-3A,13,500053,0,30,33083,39248,354,520,17
LTE,CBI0336-L23,12.87775002,100.8874271,L23-CBI0336-2B,22,500029,180,30,33083,39050,48,520,17
LTE,CBI0398-L23,13.15948859,100.9474695,L23-CBI0398-1B,21,500331,90,30,33091,38852,261,520,17
LTE,CBI0398-L23,13.15948859,100.9474695,L23-CBI0398-1C,31,500331,180,30,33091,38852,262,520,17
LTE,CBI0769-L23,13.09029,100.97917,L23-CBI0769-3B,23,500071,80,30,33091,39248,81,520,17
LTE,CBI0769-L23,13.09029,100.97917,L23-CBI0769-2C,32,500071,200,30,33091,39050,82,520,17
LTE,CBI0769-L23,13.09029,100.97917,L23-CBI0769-3C,33,500071,200,30,33091,39248,82,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-2B,22,500053,90,30,33083,39050,356,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-3B,23,500053,90,30,33083,39248,356,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-1B,21,500053,90,30,33083,38852,356,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-1C,31,500053,180,30,33083,38852,355,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-2C,32,500053,180,30,33083,39050,355,520,17
LTE,CBI0691-L23,12.89684,100.90115,L23-CBI0691-3C,33,500053,180,30,33083,39248,355,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-2A,12,500057,20,30,33081,39050,406,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-3A,13,500057,20,30,33081,39248,406,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-1A,11,500057,20,30,33081,38852,406,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-1B,21,500057,180,30,33081,38852,338,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-2B,22,500057,180,30,33081,39050,338,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-3B,23,500057,180,30,33081,39248,338,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-2C,32,500057,270,30,33081,39050,337,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-3C,33,500057,270,30,33081,39248,337,520,17
LTE,CBI0697-L23,12.90691,100.90983,L23-CBI0697-1C,31,500057,270,30,33081,38852,337,520,17
LTE,CBI0470-L23,13.12104,100.97198,L23-CBI0470-2B,22,500362,120,30,33091,39050,105,520,17
LTE,CBI0470-L23,13.12104,100.97198,L23-CBI0470-3C,33,500362,240,30,33091,39248,107,520,17
LTE,CBI0622-L23,13.17198,100.957205,L23-CBI0622-3B,23,500431,120,30,33091,39248,60,520,17
LTE,CBI0762-L23,12.97906,100.9142,L23-CBI0762-1A,11,500462,10,30,33081,38852,43,520,17
LTE,CBI0762-L23,12.97906,100.9142,L23-CBI0762-3C,33,500462,100,30,33081,39248,42,520,17
LTE,CBI0764-L23,13.074049,100.99449,L23-CBI0764-2B,22,500463,60,30,33091,39050,1,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-2A,12,500032,0,30,33162,39050,134,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-3A,13,500032,0,30,33162,39248,134,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-2B,22,500032,70,30,33162,39050,249,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-3B,23,500032,70,30,33162,39248,249,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-1B,21,500032,70,30,33162,38852,249,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-1C,31,500032,140,30,33162,38852,133,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-2C,32,500032,140,30,33162,39050,133,520,17
LTE,CBI0368-L23,13.29856045,100.945328,L23-CBI0368-3C,33,500032,140,30,33162,39248,133,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-2A,12,500034,30,30,33161,39050,68,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-3A,13,500034,30,30,33161,39248,68,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-1A,11,500034,30,30,33161,38852,68,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-1B,21,500034,90,30,33161,38852,328,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-2B,22,500034,90,30,33161,39050,328,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-3B,23,500034,90,30,33161,39248,328,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-2C,32,500034,150,30,33161,39050,329,520,17
LTE,CBI0764-L23,13.074049,100.99449,L23-CBI0764-3C,33,500463,120,30,33091,39248,2,520,17
LTE,CBI0036-L23,12.96387159,100.9822011,L23-CBI0036-3C,33,500120,220,30,33083,39248,241,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-3C,33,500034,150,30,33161,39248,329,520,17
LTE,CBI0406-L23,13.376508,100.995729,L23-CBI0406-1C,31,500034,150,30,33161,38852,329,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-2A,12,500349,330,30,33162,39050,83,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-3A,13,500349,330,30,33162,39248,83,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-1A,11,500349,330,30,33162,38852,83,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-1B,21,500349,90,30,33162,38852,417,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-2B,22,500349,90,30,33162,39050,417,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-3B,23,500349,90,30,33162,39248,417,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-2C,32,500349,160,30,33162,39050,419,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-3C,33,500349,160,30,33162,39248,419,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-1C,31,500349,160,30,33162,38852,419,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-1D,41,500349,220,30,33162,38852,418,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-2D,42,500349,220,30,33162,39050,418,520,17
LTE,CBI0430-L23,13.28059,100.92246,L23-CBI0430-3D,43,500349,220,30,33162,39248,418,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-2A,12,500037,30,30,33161,39050,364,520,17
LTE,CBI0036-L23,12.96387159,100.9822011,L23-CBI0036-3D,43,500120,300,30,33083,39248,293,520,17
LTE,CBI0046-L23,12.841944,101.012777,L23-CBI0046-3B,23,500128,200,30,33083,39248,41,520,17
LTE,CBI0063-L23,13.159419,101.376253,L23-CBI0063-3C,33,500140,240,30,33121,39248,399,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-3A,13,500037,30,30,33161,39248,364,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-1A,11,500037,30,30,33161,38852,364,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-1B,21,500037,90,30,33161,38852,365,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-2B,22,500037,90,30,33161,39050,365,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-3B,23,500037,90,30,33161,39248,365,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-2C,32,500037,150,30,33161,39050,34,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-3C,33,500037,150,30,33161,39248,34,520,17
LTE,CBI0439-L23,13.417606,101.002051,L23-CBI0439-1C,31,500037,150,30,33161,38852,34,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-1A,11,500047,30,30,33163,38852,113,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-2A,12,500047,30,30,33163,39050,113,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-3A,13,500047,30,30,33163,39248,113,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-2B,22,500047,90,30,33163,39050,112,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-3B,23,500047,90,30,33163,39248,112,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-1B,21,500047,90,30,33163,38852,112,520,17
LTE,CBI0609-L23,13.40667,101.03999,L23-CBI0609-1C,31,500047,150,30,33163,38852,408,520,17
LTE,CBI0084-L23,13.07339758,101.008029,L23-CBI0084-1A,11,500159,30,30,33091,38852,412,520,17
LTE,CBI0084-L23,13.07339758,101.008029,L23-CBI0084-3C,33,500159,220,30,33091,39248,413,520,17
LTE,CBI0102-L23,13.12141088,100.8977259,L23-CBI0102-2B,22,500171,20,30,33091,39050,303,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-1C,31,500203,130,30,33091,38852,58,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-2C,32,500203,130,30,33091,39050,58,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-3C,33,500203,130,30,33091,39248,58,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-1A,11,500000,350,30,33083,38852,160,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-2A,12,500000,350,30,33083,39050,160,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-3A,13,500000,350,30,33083,39248,160,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-2B,22,500000,60,30,33083,39050,161,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-3B,23,500000,60,30,33083,39248,161,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-1B,21,500000,60,30,33083,38852,161,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-1C,31,500000,160,30,33083,38852,159,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-2C,32,500000,160,30,33083,39050,159,520,17
LTE,CBI0013-L23,12.86520202,100.8948578,L23-CBI0013-3C,33,500000,160,30,33083,39248,159,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-2A,12,500118,320,30,33081,39050,367,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-3A,13,500118,320,30,33081,39248,367,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-1A,11,500118,320,30,33081,38852,367,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-1B,21,500118,60,30,33081,38852,368,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-2B,22,500118,60,30,33081,39050,368,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-3B,23,500118,60,30,33081,39248,368,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-2B,22,500203,70,30,33091,39050,57,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-3B,23,500203,70,30,33091,39248,57,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-1B,21,500203,70,30,33091,38852,57,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-2C,32,500118,180,30,33081,39050,366,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-3C,33,500118,180,30,33081,39248,366,520,17
LTE,CBI0031-L23,12.91578889,100.8657806,L23-CBI0031-1C,31,500118,180,30,33081,38852,366,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-1A,11,500005,0,30,33081,38852,187,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-2A,12,500005,0,30,33081,39050,187,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-3A,13,500005,0,30,33081,39248,187,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-2B,22,500005,120,30,33081,39050,186,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-3B,23,500005,120,30,33081,39248,186,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-1B,21,500005,120,30,33081,38852,186,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-1C,31,500005,270,30,33081,38852,188,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-2C,32,500005,270,30,33081,39050,188,520,17
LTE,CBI0083-L23,12.93185228,100.9142786,L23-CBI0083-3C,33,500005,270,30,33081,39248,188,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-2A,12,500006,0,30,33161,39050,21,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-3A,13,500006,0,30,33161,39248,21,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-1A,11,500006,0,30,33161,38852,21,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-1B,21,500006,90,30,33161,38852,22,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-1A,11,500203,0,30,33091,38852,59,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-2A,12,500203,0,30,33091,39050,59,520,17
LTE,CBI0162-L23,13.1777974,100.9390056,L23-CBI0162-3A,13,500203,0,30,33091,39248,59,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-2B,22,500006,90,30,33161,39050,22,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-3B,23,500006,90,30,33161,39248,22,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-2C,32,500006,150,30,33161,39050,23,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-3C,33,500006,150,30,33161,39248,23,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-1C,31,500006,150,30,33161,38852,23,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-1D,41,500006,240,30,33161,38852,25,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-2D,42,500006,240,30,33161,39050,25,520,17
LTE,CBI0099-L23,13.356157,100.998013,L23-CBI0099-3D,43,500006,240,30,33161,39248,25,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-2A,12,500174,30,30,33162,39050,397,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-3A,13,500174,30,30,33162,39248,397,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-1A,11,500174,30,30,33162,38852,397,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-1B,21,500174,170,30,33162,38852,396,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-2B,22,500174,170,30,33162,39050,396,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-3B,23,500174,170,30,33162,39248,396,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-2C,32,500174,295,30,33162,39050,398,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-3C,33,500174,295,30,33162,39248,398,520,17
LTE,CBI0102-L23,13.12141088,100.8977259,L23-CBI0102-3C,33,500171,65,30,33091,39248,74,520,17
LTE,CBI0157-L23,13.18227045,100.9891671,L23-CBI0157-1A,11,500201,30,30,33093,38852,399,520,17
LTE,CBI0157-L23,13.18227045,100.9891671,L23-CBI0157-2C,32,500201,260,30,33093,39050,401,520,17
LTE,CBI0107-L23,13.2804066,100.9583686,L23-CBI0107-1C,31,500174,295,30,33162,38852,398,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-1A,11,500007,340,30,33083,38852,176,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-2A,12,500007,340,30,33083,39050,176,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-3A,13,500007,340,30,33083,39248,176,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-2B,22,500007,90,30,33083,39050,175,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-3B,23,500007,90,30,33083,39248,175,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-1B,21,500007,90,30,33083,38852,175,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-1C,31,500007,220,30,33083,38852,174,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-2C,32,500007,220,30,33083,39050,174,520,17
LTE,CBI0130-L23,12.98324591,100.9507905,L23-CBI0130-3C,33,500007,220,30,33083,39248,174,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-2A,12,500008,0,30,33091,39050,159,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-3A,13,500008,0,30,33091,39248,159,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-1A,11,500008,0,30,33091,38852,159,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-1B,21,500008,90,30,33091,38852,160,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-2B,22,500008,90,30,33091,39050,160,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-3B,23,500008,90,30,33091,39248,160,520,17
LTE,CBI0203-L23,13.36242985,101.086182,L23-CBI0203-3A,13,500233,0,30,33163,39248,181,520,17
LTE,CBI0203-L23,13.36242985,101.086182,L23-CBI0203-1C,31,500233,150,30,33163,38852,180,520,17
LTE,CBI0248-L23,13.09519706,100.9798998,L23-CBI0248-3A,13,500262,60,30,33091,39248,54,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-2C,32,500008,150,30,33091,39050,161,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-3C,33,500008,150,30,33091,39248,161,520,17
LTE,CBI0134-L23,13.16127533,100.9391925,L23-CBI0134-1C,31,500008,150,30,33091,38852,161,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-1A,11,500009,50,30,33083,38852,345,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-2A,12,500009,50,30,33083,39050,345,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-3A,13,500009,50,30,33083,39248,345,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-2B,22,500009,170,30,33083,39050,346,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-3B,23,500009,170,30,33083,39248,346,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-1B,21,500009,170,30,33083,38852,346,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-1C,31,500009,290,30,33083,38852,347,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-2C,32,500009,290,30,33083,39050,347,520,17
LTE,CBI0135-L23,12.92142,100.93932,L23-CBI0135-3C,33,500009,290,30,33083,39248,347,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-2A,12,500193,20,30,33091,39050,265,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-3A,13,500193,20,30,33091,39248,265,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-1A,11,500193,20,30,33091,38852,265,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-1B,21,500193,90,30,33091,38852,264,520,17
LTE,CBI0248-L23,13.09519706,100.9798998,L23-CBI0248-3B,23,500262,180,30,33091,39248,55,520,17
LTE,CBI0372-L23,13.3998,101.029,L23-CBI0372-2B,22,500322,50,30,33161,39050,379,520,17
LTE,CBI0394-L23,13.095421,101.053989,L23-CBI0394-2A,12,500329,30,30,33092,39050,179,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-2B,22,500193,90,30,33091,39050,264,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-3B,23,500193,90,30,33091,39248,264,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-2C,32,500193,160,30,33091,39050,266,520,17
LTE,CBI0143-L23,13.11393572,100.9251249,L23-CBI0143-3C,33,500193,160,30,33091,39248,266,520,17
