SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN
LTE,BKK4592,13.80985,100.58422,L23-BKK4592-1D,41,300,30,31022,520,17,38852
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-1A,11,350,30,31073,520,17,38852
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-2A,12,350,30,31073,520,17,39050
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-3A,13,350,30,31073,520,17,39248
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-3B,23,105,30,31073,520,17,39248
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-2B,22,105,30,31073,520,17,39050
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-1B,21,105,30,31073,520,17,38852
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-1C,31,200,30,31073,520,17,38852
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-2C,32,200,30,31073,520,17,39050
LTE,BKK4834,13.85366,100.568367,L23-BKK4834-3C,33,200,30,31073,520,17,39248
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-1A,11,355,30,31001,520,17,38852
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-2A,12,355,30,31001,520,17,39050
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-3A,13,355,30,31001,520,17,39248
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-3B,23,70,30,31001,520,17,39248
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-2B,22,70,30,31001,520,17,39050
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-1B,21,70,30,31001,520,17,38852
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-1C,31,190,30,31001,520,17,38852
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-2C,32,190,30,31001,520,17,39050
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-3C,33,190,30,31001,520,17,39248
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-3D,43,280,30,31001,520,17,39248
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-2D,42,280,30,31001,520,17,39050
LTE,BKK5701,13.83653,100.54623,L23-BKK5701-1D,41,280,30,31001,520,17,38852
LTE,BKK3424,13.802223,100.551442,L23-BKK3424-1A,11,70,30,31002,520,17,38852
LTE,BKK3424,13.802223,100.551442,L23-BKK3424-3A,13,70,30,31002,520,17,39248
LTE,BKK3424,13.802223,100.551442,L23-BKK3424-2A,12,70,30,31002,520,17,39050
LTE,BKK3424,13.802223,100.551442,L23-BKK3424-2B,22,190,30,31002,520,17,39050
LTE,BKK3424,13.802223,100.551442,L23-BKK3424-3B,23,190,30,31002,520,17,39248
LTE,BKK3424,13.802223,100.551442,L23-BKK3424-1B,21,190,30,31002,520,17,38852
LTE,BKK3425,13.79817814,100.5493082,L23-BKK3425-1A,11,110,30,31003,520,17,38852
LTE,BKK3425,13.79817814,100.5493082,L23-BKK3425-2A,12,110,30,31003,520,17,39050
LTE,BKK3425,13.79817814,100.5493082,L23-BKK3425-3A,13,110,30,31003,520,17,39248
LTE,BKK3425,13.79817814,100.5493082,L23-BKK3425-3B,23,25,30,31003,520,17,39248
LTE,BKK3425,13.79817814,100.5493082,L23-BKK3425-2B,22,25,30,31003,520,17,39050
LTE,BKK3425,13.79817814,100.5493082,L23-BKK3425-1B,21,25,30,31003,520,17,38852
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-1A,11,340,30,31122,520,17,38852
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-3A,13,340,30,31122,520,17,39248
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-2A,12,340,30,31122,520,17,39050
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-2B,22,30,30,31122,520,17,39050
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-3B,23,30,30,31122,520,17,39248
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-1B,21,30,30,31122,520,17,38852
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-1C,31,125,30,31122,520,17,38852
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-3C,33,125,30,31122,520,17,39248
LTE,BKK2209,13.853738,100.586893,L23-BKK2209-2C,32,125,30,31122,520,17,39050
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-1A,11,20,30,31022,520,17,38852
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-3A,13,20,30,31022,520,17,39248
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-2A,12,20,30,31022,520,17,39050
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-2B,22,110,30,31022,520,17,39050
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-3B,23,110,30,31022,520,17,39248
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-1B,21,110,30,31022,520,17,38852
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-1C,31,210,30,31022,520,17,38852
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-3C,33,210,30,31022,520,17,39248
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-2C,32,210,30,31022,520,17,39050
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-3A,194,50,30,31022,520,17,39248
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-1A,174,50,30,31022,520,17,38852
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-2A,184,50,30,31022,520,17,39050
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-2B,185,200,30,31022,520,17,39050
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-1B,175,200,30,31022,520,17,38852
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-3B,195,200,30,31022,520,17,39248
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-3C,196,280,30,31022,520,17,39248
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-1C,176,280,30,31022,520,17,38852
LTE,BKAC627,13.81494,100.56833,L23-BKAC627-2C,186,280,30,31022,520,17,39050
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-2A,12,340,30,31001,520,17,39050
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-1A,11,340,30,31001,520,17,38852
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-3A,13,340,30,31001,520,17,39248
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-3B,23,80,30,31001,520,17,39248
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-1B,21,80,30,31001,520,17,38852
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-2B,22,80,30,31001,520,17,39050
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-2C,32,240,30,31001,520,17,39050
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-1C,31,240,30,31001,520,17,38852
LTE,BKK6785,13.84006,100.54536,L23-BKK6785-3C,33,240,30,31001,520,17,39248
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-1A,11,30,30,31022,520,17,38852
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-2A,12,30,30,31022,520,17,39050
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-3A,13,30,30,31022,520,17,39248
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-3B,23,150,30,31022,520,17,39248
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-2B,22,150,30,31022,520,17,39050
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-1B,21,150,30,31022,520,17,38852
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-1C,31,220,30,31022,520,17,38852
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-2C,32,220,30,31022,520,17,39050
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-3C,33,220,30,31022,520,17,39248
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-3D,43,310,30,31022,520,17,39248
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-2D,42,310,30,31022,520,17,39050
LTE,BKK6808,13.81627,100.57228,L23-BKK6808-1D,41,310,30,31022,520,17,38852
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-3A,13,0,30,31122,520,17,39248
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-2A,12,0,30,31122,520,17,39050
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-1A,11,0,30,31122,520,17,38852
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-1B,21,90,30,31122,520,17,38852
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-2B,22,90,30,31122,520,17,39050
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-3B,23,90,30,31122,520,17,39248
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-3C,33,195,30,31122,520,17,39248
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-2C,32,195,30,31122,520,17,39050
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-1C,31,195,30,31122,520,17,38852
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-1D,41,300,30,31122,520,17,38852
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-2D,42,300,30,31122,520,17,39050
LTE,BKK7013,13.83725,100.5849,L23-BKK7013-3D,43,300,30,31122,520,17,39248
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-3A,13,10,30,31022,520,17,39248
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-2A,12,10,30,31022,520,17,39050
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-1A,11,10,30,31022,520,17,38852
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-1B,21,85,30,31022,520,17,38852
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-2B,22,85,30,31022,520,17,39050
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-3B,23,85,30,31022,520,17,39248
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-3C,33,155,30,31022,520,17,39248
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-2C,32,155,30,31022,520,17,39050
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-1C,31,155,30,31022,520,17,38852
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-1D,41,220,30,31022,520,17,38852
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-2D,42,220,30,31022,520,17,39050
LTE,BKK7075,13.80271,100.57918,L23-BKK7075-3D,43,220,30,31022,520,17,39248
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-2A,12,5,30,31122,520,17,39050
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-3A,13,5,30,31122,520,17,39248
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-1A,11,5,30,31122,520,17,38852
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-1B,21,100,30,31122,520,17,38852
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-3B,23,100,30,31122,520,17,39248
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-2B,22,100,30,31122,520,17,39050
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-2C,32,200,30,31122,520,17,39050
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-3C,33,200,30,31122,520,17,39248
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-1C,31,200,30,31122,520,17,38852
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-1D,41,280,30,31122,520,17,38852
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-3D,43,280,30,31122,520,17,39248
LTE,BKK6931,13.83591,100.57115,L23-BKK6931-2D,42,280,30,31122,520,17,39050
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-3A,13,15,30,31073,520,17,39248
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-2A,12,15,30,31073,520,17,39050
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-1A,11,15,30,31073,520,17,38852
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-1B,21,105,30,31073,520,17,38852
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-2B,22,105,30,31073,520,17,39050
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-3B,23,105,30,31073,520,17,39248
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-3C,33,240,30,31073,520,17,39248
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-2C,32,240,30,31073,520,17,39050
LTE,BKK6968,13.84579,100.56425,L23-BKK6968-1C,31,240,30,31073,520,17,38852
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-2A,12,0,30,31071,520,17,39050
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-1A,11,0,30,31071,520,17,38852
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-3A,13,0,30,31071,520,17,39248
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-3B,23,85,30,31071,520,17,39248
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-1B,21,85,30,31071,520,17,38852
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-2B,22,85,30,31071,520,17,39050
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-2C,32,160,30,31071,520,17,39050
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-1C,31,160,30,31071,520,17,38852
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-3C,33,160,30,31071,520,17,39248
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-3D,43,260,30,31071,520,17,39248
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-1D,41,260,30,31071,520,17,38852
LTE,BKK7015,13.84439,100.54304,L23-BKK7015-2D,42,260,30,31071,520,17,39050
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-2A,12,10,30,31122,520,17,39050
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-1A,11,10,30,31122,520,17,38852
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-3A,13,10,30,31122,520,17,39248
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-3B,23,80,30,31122,520,17,39248
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-1B,21,80,30,31122,520,17,38852
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-2B,22,80,30,31122,520,17,39050
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-2C,32,220,30,31122,520,17,39050
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-1C,31,220,30,31122,520,17,38852
LTE,BKK4791,13.84767,100.58545,L23-BKK4791-3C,33,220,30,31122,520,17,39248
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-1A,11,340,30,31122,520,17,38852
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-2A,12,340,30,31122,520,17,39050
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-3A,13,340,30,31122,520,17,39248
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-3B,23,40,30,31122,520,17,39248
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-2B,22,40,30,31122,520,17,39050
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-1B,21,40,30,31122,520,17,38852
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-1C,31,110,30,31122,520,17,38852
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-2C,32,110,30,31122,520,17,39050
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-3C,33,110,30,31122,520,17,39248
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-3D,43,240,30,31122,520,17,39248
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-2D,42,240,30,31122,520,17,39050
LTE,BKK7119,13.8313,100.57111,L23-BKK7119-1D,41,240,30,31122,520,17,38852
LTE,BKK1833,13.79801749,100.5477163,L23-BKK1833-3A,13,360,170,33052,520,17,39248
LTE,BKK1833,13.79801749,100.5477163,L23-BKK1833-1A,11,360,170,33052,520,17,38852
LTE,BKK1833,13.79801749,100.5477163,L23-BKK1833-2A,12,360,170,33052,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2G,72,360,170,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-1G,71,360,170,31002,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-1H,81,360,170,31002,520,17,38852
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-2A,12,40,30,31073,520,17,39050
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-3A,13,40,30,31073,520,17,39248
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-1A,11,40,30,31073,520,17,38852
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-1B,21,130,30,31073,520,17,38852
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-3B,23,130,30,31073,520,17,39248
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-2B,22,130,30,31073,520,17,39050
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-2C,32,360,30,31073,520,17,39050
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-3C,33,360,30,31073,520,17,39248
LTE,BKK1424,13.846491,100.562339,L23-BKK1424-1C,31,360,30,31073,520,17,38852
LTE,BKK1895,13.85058091,100.5576569,L23-BKK1895-1A,11,360,170,31073,520,17,38852
LTE,BKK1895,13.85058091,100.5576569,L23-BKK1895-2A,12,360,170,31073,520,17,39050
LTE,BKK1895,13.85058091,100.5576569,L23-BKK1895-3A,13,360,170,31073,520,17,39248
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2H,82,360,170,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-3H,83,360,170,31002,520,17,39248
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2E,52,360,170,31002,520,17,39050
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-3A,13,325,30,31122,520,17,39248
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-2A,12,325,30,31122,520,17,39050
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-1A,11,325,30,31122,520,17,38852
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-1B,21,70,30,31122,520,17,38852
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-2B,22,70,30,31122,520,17,39050
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-3B,23,70,30,31122,520,17,39248
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-3C,33,205,30,31122,520,17,39248
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-2C,32,205,30,31122,520,17,39050
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-1C,31,205,30,31122,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-1E,51,360,170,31002,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2F,62,360,170,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-3F,63,360,170,31002,520,17,39248
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-1D,41,360,30,31122,520,17,38852
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-2D,42,360,30,31122,520,17,39050
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-3D,43,360,30,31122,520,17,39248
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-3A,13,360,170,31002,520,17,39248
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2A,12,360,170,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-1A,11,360,170,31002,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-1C,31,360,170,31002,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-1D,41,360,170,31002,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2D,42,360,170,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-1B,21,360,170,31002,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-3D,43,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1E,51,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2E,52,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3E,53,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3F,63,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2F,62,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1F,61,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1H,81,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2H,82,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3H,83,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3I,93,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2I,92,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1I,91,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1K,111,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2K,112,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3K,113,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3L,123,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2L,122,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1L,121,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1M,131,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2M,132,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3M,133,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2O,152,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1O,151,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3O,153,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2A,12,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3A,13,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1A,11,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1B,21,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3B,23,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2B,22,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2C,32,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3C,33,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1C,31,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1D,41,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3D,43,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2D,42,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1G,71,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3G,73,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2G,72,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2J,102,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3J,103,360,170,31002,520,17,39248
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1J,101,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-1N,141,360,170,31002,520,17,38852
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-2N,142,360,170,31002,520,17,39050
LTE,BKK1329,13.816213,100.560564,L23-BKK1329-3N,143,360,170,31002,520,17,39248
LTE,BKK1373,13.844521,100.564849,L23-BKK1373-1A,11,360,170,31073,520,17,38852
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-1A,11,360,170,31002,520,17,0
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-2A,12,360,170,31002,520,17,0
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-3A,13,360,170,31002,520,17,0
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-3B,23,360,170,31002,520,17,39248
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-2B,22,360,170,31002,520,17,39050
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-1B,21,360,170,31002,520,17,38852
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-1C,31,360,170,31002,520,17,38852
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-2C,32,360,170,31002,520,17,39050
LTE,BKK1530,13.80842185,100.5582275,L23-BKK1530-3C,33,360,170,31002,520,17,39248
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-1A,11,360,170,31002,520,17,38852
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-2A,12,360,170,31002,520,17,39050
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-3A,13,360,170,31002,520,17,39248
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-3B,23,360,170,31002,520,17,39248
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-2B,22,360,170,31002,520,17,39050
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-1B,21,360,170,31002,520,17,38852
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-1C,31,360,170,31002,520,17,38852
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-2C,32,360,170,31002,520,17,39050
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-3C,33,360,170,31002,520,17,39248
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-3D,43,360,170,31002,520,17,39248
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-2D,42,360,170,31002,520,17,39050
LTE,BKK3075,13.819287,100.557268,L23-BKK3075-1D,41,360,170,31002,520,17,38852
LTE,BKK3076,13.819459,100.557328,L23-BKK3076-1A,11,360,170,31002,520,17,38852
LTE,BKK3076,13.819459,100.557328,L23-BKK3076-2A,12,360,170,31002,520,17,39050
LTE,BKK3076,13.819459,100.557328,L23-BKK3076-3A,13,360,170,31002,520,17,39248
LTE,BKK3076,13.819459,100.557328,L23-BKK3076-3B,23,360,170,31002,520,17,39248
LTE,BKK3076,13.819459,100.557328,L23-BKK3076-2B,22,360,170,31002,520,17,39050
LTE,BKK3076,13.819459,100.557328,L23-BKK3076-1B,21,360,170,31002,520,17,38852
LTE,BKK3077,13.819459,100.557328,L23-BKK3077-1A,11,360,170,31002,520,17,38852
LTE,BKK3077,13.819459,100.557328,L23-BKK3077-2A,12,360,170,31002,520,17,39050
LTE,BKK3077,13.819459,100.557328,L23-BKK3077-3A,13,360,170,31002,520,17,39248
LTE,BKK3078,13.81946107,100.5573296,L23-BKK3078-1A,11,360,170,31002,520,17,38852
LTE,BKK3078,13.81946107,100.5573296,L23-BKK3078-2A,12,360,170,31002,520,17,39050
LTE,BKK3078,13.81946107,100.5573296,L23-BKK3078-3A,13,360,170,31002,520,17,39248
LTE,BKK3079,13.81946035,100.5573296,L23-BKK3079-1A,11,360,170,31002,520,17,38852
LTE,BKK3079,13.81946035,100.5573296,L23-BKK3079-2A,12,360,170,31002,520,17,39050
LTE,BKK3079,13.81946035,100.5573296,L23-BKK3079-3A,13,360,170,31002,520,17,39248
LTE,BKK3079,13.81946035,100.5573296,L23-BKK3079-3B,23,360,170,31002,520,17,39248
LTE,BKK3079,13.81946035,100.5573296,L23-BKK3079-2B,22,360,170,31002,520,17,39050
