SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN,PCI
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-1B,21,90,30,31111,520,17,38852,71
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-1C,31,185,30,31111,520,17,38852,73
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-3C,33,185,30,31111,520,17,39248,73
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-2C,32,185,30,31111,520,17,39050,73
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-2D,42,290,30,31111,520,17,39050,74
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-3D,43,290,30,31111,520,17,39248,74
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-1D,41,290,30,31111,520,17,38852,74
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-1A,11,340,30,31013,520,17,38852,218
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-3A,13,340,30,31013,520,17,39248,218
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-2A,12,340,30,31013,520,17,39050,218
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-2B,22,40,30,31013,520,17,39050,226
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-3B,23,40,30,31013,520,17,39248,226
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-1B,21,40,30,31013,520,17,38852,226
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-1C,31,100,30,31013,520,17,38852,87
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-3C,33,100,30,31013,520,17,39248,87
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-2C,32,100,30,31013,520,17,39050,87
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-2D,42,180,30,31013,520,17,39050,227
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-3D,43,180,30,31013,520,17,39248,227
LTE,BKK6830,13.71269,100.39891,L23-BKK6830-1D,41,180,30,31013,520,17,38852,227
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-2A,12,10,30,31013,520,17,39050,390
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-3A,13,10,30,31013,520,17,39248,390
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-1A,11,10,30,31013,520,17,38852,390
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-1B,21,90,30,31013,520,17,38852,389
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-3B,23,90,30,31013,520,17,39248,389
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-2B,22,90,30,31013,520,17,39050,389
