SYSTEM	SITE	LAT	LON	CELL_NAME	CID	DIR	ANT_BW	LAC	MCC	MNC	EARFCN	PCI
LTE	CBI0844-L23	13.320277	101.297777	L23-CBI0844-3A	13	0	30	33092	520	17	39248                                                       	370
LTE	CBI0470-L23	13.12104	100.97198	L23-CBI0470-1C	31	240	30	33091	520	17	38852                                                       	107
LTE	CBI0667-L23	12.909	100.89116	L23-CBI0667-1C	31	100	30	33081	520	17	38852                                                       	249
LTE	CBI1353-L23	13.417877	101.045638	L23-CBI1353-2C	32	240	30	33163	520	17	39050                                                       	398
LTE	CBI0948-L23	13.404444	101.21	L23-CBI0948-1C	31	190	30	33033	520	17	38852                                                       	159
LTE	CBI0755-L23	12.915	100.86	L23-CBI0755-2D	42	310	30	33081	520	17	39050                                                       	373
LTE	CBI0609-L23	13.40667	101.03999	L23-CBI0609-1C	31	150	30	33163	520	17	38852                                                       	408
LTE	CBI0195-L23	12.95	100.8975	L23-CBI0195-2H	82	330	30	33081	520	17	39050                                                       	374
LTE	CBI0413-L23	13.3325	101.137777	L23-CBI0413-3A	13	10	30	33163	520	17	39248                                                       	15
LTE	CBI0439-L23	13.4175	101.001944	L23-CBI0439-3C	33	150	30	33161	520	17	39248                                                       	34
LTE	CBI1046-L23	13.055	101.0625	L23-CBI1046-1B	21	150	30	33092	520	17	38852                                                       	264
LTE	CBI1209-L23	12.919444	100.880277	L23-CBI1209-2B	22	80	30	33081	520	17	39050                                                       	268
LTE	CBI1328-L23	13.09562	100.91559	L23-CBI1328-2A	12	40	30	33091	520	17	39050                                                       	224
LTE	CBI1321-L23	12.627829	100.96288	L23-CBI1321-2M	132	0	30	33082	520	17	39050                                                       	43
LTE	CBI0948-L23	13.404444	101.21	L23-CBI0948-3B	23	130	30	33033	520	17	39248                                                       	160
LTE	CBI0266-L23	12.784166	100.908333	L23-CBI0266-3A	13	10	30	33083	520	17	39248                                                       	339
LTE	CBI0391-L23	13.34087517	100.9734563	L23-CBI0391-3A	13	340	30	33162	520	17	39248                                                       	171
LTE	CBI0762-L23	12.978888	100.914166	L23-CBI0762-3F	63	250	30	33081	520	17	39248                                                       	84
LTE	CBI1300-L23	13.06533	100.89914	L23-CBI1300-1D	41	210	30	33091	520	17	38852                                                       	254
LTE	CBI0158-L23	13.400555	101.008888	L23-CBI0158-1D	41	210	30	33161	520	17	38852                                                       	309
LTE	CBI0598-L23	13.292031	100.90895	L23-CBI0598-2B	22	300	30	33162	520	17	39050                                                       	88
LTE	CBI0667-L23	12.909	100.89116	L23-CBI0667-2D	42	180	30	33081	520	17	39050                                                       	250
LTE	CBI0130-L23	12.983333	100.950277	L23-CBI0130-1C	31	190	30	33083	520	17	38852                                                       	174
LTE	CBI1235-L23	13.422222	101.032222	L23-CBI1235-1D	41	190	30	33161	520	17	38852                                                       	115
LTE	CBI0321-L23	13.168183	100.931001	L23-CBI0321-1C	31	360	30	33091	520	17	38852                                                       	476
LTE	CBI0865-L23	13.34944	101.23234	L23-CBI0865-2B	22	120	30	33092	520	17	39050                                                       	332
LTE	CBI1104-L23	13.094444	101.004722	L23-CBI1104-2D	42	150	30	33091	520	17	39050                                                       	310
LTE	CBI0665-L23	12.8767158	100.8855683	L23-CBI0665-1A	11	150	30	33083	520	17	38852                                                       	8
LTE	CBI0366-L23	12.954166	100.906944	L23-CBI0366-3C	33	80	30	33081	520	17	39248                                                       	152
LTE	CBI0086-L23	12.76	100.900833	L23-CBI0086-2D	42	290	30	33083	520	17	39050                                                       	25
LTE	CBI1123-L23	12.950387	100.888742	L23-CBI1123-3S	193	0	30	33081	520	17	39248                                                       	444
LTE	CBI0310-L23	13.278611	100.932777	L23-CBI0310-3D	43	240	30	33162	520	17	39248                                                       	421
LTE	CBI0155-L23	12.688604	100.9822164	L23-CBI0155-1C	31	120	30	33082	520	17	38852                                                       	75
LTE	CBI0811-L23	12.95454	100.96953	L23-CBI0811-1C	31	240	30	33083	520	17	38852                                                       	215
LTE	CBI0638-L23	13.31287	100.955497	L23-CBI0638-2A	12	360	30	33162	520	17	39050                                                       	204
LTE	CBI0997-L23	13.138888	100.948888	L23-CBI0997-2D	42	260	30	33091	520	17	39050                                                       	72
LTE	CBI0986-L23	13.169722	100.943055	L23-CBI0986-3A	13	60	30	33091	520	17	39248                                                       	318
LTE	CBI1237-L23	13.430878	101.029435	L23-CBI1237-1E	51	280	30	33161	520	17	38852                                                       	407
LTE	CBI0923-L23	13.283237	100.925397	L23-CBI0923-2D	42	10	30	33162	520	17	39050                                                       	202
LTE	CBI0182-L23	12.910277	100.856666	L23-CBI0182-3B	23	80	30	33081	520	17	39248                                                       	427
LTE	CBI0738-L23	12.915555	100.903888	L23-CBI0738-1C	31	120	30	33081	520	17	38852                                                       	284
LTE	CBI0173-L23	13.323888	101.013055	L23-CBI0173-1D	41	310	30	33163	520	17	38852                                                       	74
LTE	CBI0925-L23	13.279341	100.925253	L23-CBI0925-1B	21	170	30	33162	520	17	38852                                                       	253
LTE	CBI0001-L23	13.38	101.009444	L23-CBI0001-1B	21	80	30	33161	520	17	38852                                                       	383
LTE	CBI0876-L23	12.82365	100.92922	L23-CBI0876-3A	13	50	30	33083	520	17	39248                                                       	45
LTE	CBI0780-L23	13.089166	100.961111	L23-CBI0780-1B	21	140	30	33091	520	17	38852                                                       	144
LTE	CBI0037-L23	13.358888	100.979444	L23-CBI0037-1C	31	180	30	33161	520	17	38852                                                       	167
LTE	CBI1001-L23	13.461111	101.128055	L23-CBI1001-3C	33	290	30	33033	520	17	39248                                                       	257
LTE	CBI0224-L23	13.42274626	101.0147368	L23-CBI0224-2A	12	340	30	33161	520	17	39050                                                       	207
LTE	CBI1123-L23	12.950387	100.888742	L23-CBI1123-1Q	171	0	30	33081	520	17	38852                                                       	468
LTE	CBI0164-L23	13.102691	100.954921	L23-CBI0164-2C	32	150	30	33091	520	17	39050                                                       	67
LTE	CBI0304-L23	12.909444	100.897777	L23-CBI0304-3C	33	210	30	33081	520	17	39248                                                       	332
LTE	CBI0313-L23	13.38861011	101.0172126	L23-CBI0313-1D	41	170	30	33161	520	17	38852                                                       	369
LTE	CBI0149-L23	12.669166	100.919722	L23-CBI0149-2D	42	260	30	33082	520	17	39050                                                       	431
LTE	CBI0587-L23	13.334755	100.955441	L23-CBI0587-2C	32	185	30	33162	520	17	39050                                                       	368
LTE	CBI1175-L23	13.477222	101.245833	L23-CBI1175-1A	11	60	30	33033	520	17	38852                                                       	414
LTE	CBI0280-L23	13.2975	100.968888	L23-CBI0280-3B	23	100	30	33162	520	17	39248                                                       	352
LTE	CBI1142-L23	13.247777	101.333888	L23-CBI1142-2A	12	320	30	33092	520	17	39050                                                       	170
LTE	CBI0016-L23	12.66504	100.900313	L23-CBI0016-2B	22	150	30	33082	520	17	39050                                                       	288
LTE	CBI0314-L23	13.410555	101.059444	L23-CBI0314-2B	22	90	30	33163	520	17	39050                                                       	175
LTE	CBI0923-L23	13.283259	100.923889	L23-CBI0923-3C	33	245	30	33162	520	17	39248                                                       	196
LTE	CBI1000-L23	13.486111	101.182222	L23-CBI1000-1A	11	340	30	33033	520	17	38852                                                       	354
LTE	CBI0927-L23	13.275277	100.928333	L23-CBI0927-3K	113	220	30	33162	520	17	39248                                                       	126
LTE	CBI0787-L23	12.94194	100.92667	L23-CBI0787-1D	41	270	30	33081	520	17	38852                                                       	53
LTE	CBI0925-L23	13.2769566	100.9236882	L23-CBI0925-2F	62	30	30	33162	520	17	39050                                                       	145
LTE	CBI0182-L23	12.910277	100.856666	L23-CBI0182-2A	12	0	30	33081	520	17	39050                                                       	428
LTE	CBI0182-L23	12.910277	100.856666	L23-CBI0182-3D	43	270	30	33081	520	17	39248                                                       	415
LTE	CBI1020-L23	12.803055	100.95	L23-CBI1020-3C	33	200	30	33083	520	17	39248                                                       	354
LTE	CBI0280-L23	13.2975	100.968888	L23-CBI0280-2A	12	0	30	33162	520	17	39050                                                       	351
LTE	CBI0553-L23	13.454766	101.0712	L23-CBI0553-2A	12	30	30	33163	520	17	39050                                                       	55
LTE	CBI0512-L23	13.376944	101.027222	L23-CBI0512-2A	12	0	30	33163	520	17	39050                                                       	155
LTE	CBI1344-L23	13.09326	100.91233	L23-CBI1344-2F	62	330	30	33091	520	17	39050                                                       	42
LTE	CBI0522-L23	12.92	100.862222	L23-CBI0522-2A	12	90	30	33081	520	17	39050                                                       	371
LTE	CBI0014-L23	12.811111	100.916388	L23-CBI0014-1A	11	0	30	33083	520	17	38852                                                       	215
LTE	CBI0219-L23	13.269722	101.489444	L23-CBI0219-2C	32	210	30	33121	520	17	39050                                                       	149
LTE	CBI0236-L23	13.048979	101.07595	L23-CBI0236-3D	43	170	30	33092	520	17	39248                                                       	257
LTE	CBI1114-L23	13.1101	100.997	L23-CBI1114-3D	43	190	30	33091	520	17	39248                                                       	308
LTE	CBI0789-L23	13.056111	100.934166	L23-CBI0789-3B	23	120	30	33091	520	17	39248                                                       	157
LTE	CBI0857-L23	13.4025	101.012222	L23-CBI0857-3B	23	140	30	33161	520	17	39248                                                       	4
LTE	CBI0944-L23	13.39646	101.196423	L23-CBI0944-1D	41	330	30	33033	520	17	38852                                                       	35
LTE	CBI1295-L23	13.413206	101.061892	L23-CBI1295-2B	22	125	30	33163	520	17	39050                                                       	229
LTE	CBI0321-L23	13.168183	100.931001	L23-CBI0321-3E	53	360	30	33091	520	17	39248                                                       	463
LTE	CBI0100-L23	13.282046	100.919103	L23-CBI0100-1A	11	0	30	33162	520	17	38852                                                       	90
LTE	CBI1025-L23	13.467222	101.109166	L23-CBI1025-1A	11	70	30	33163	520	17	38852                                                       	7
LTE	CBI0278-L23	13.346944	101.016388	L23-CBI0278-1A	11	330	30	33163	520	17	38852                                                       	135
LTE	CBI0518-L23	13.487222	101.2825	L23-CBI0518-2A	12	10	30	33033	520	17	39050                                                       	407
LTE	CBI0822-L23	12.893333	100.873333	L23-CBI0822-3A	13	60	30	33083	520	17	39248                                                       	64
LTE	CBI1143-L23	12.971666	100.930555	L23-CBI1143-2A	12	10	30	33081	520	17	39050                                                       	100
LTE	CBI0925-L23	13.279029	100.924559	L23-CBI0925-1A	11	45	30	33162	520	17	38852                                                       	144
LTE	CBI0378-L23	13.19028	100.93361	L23-CBI0378-2A	12	30	30	33091	520	17	39050                                                       	49
LTE	CBI1123-L23	12.950387	100.888742	L23-CBI1123-2H	82	0	30	33081	520	17	39050                                                       	454
LTE	CBI1232-L23	13.448611	101.08	L23-CBI1232-2C	32	240	30	33163	520	17	39050                                                       	316
LTE	CBI1197-L23	13.3025	101.118888	L23-CBI1197-3C	33	310	30	33163	520	17	39248                                                       	96
LTE	CBI0616-L23	12.890555	100.895277	L23-CBI0616-2D	42	300	30	33083	520	17	39050                                                       	37
LTE	CBI1123-L23	12.950387	100.888742	L23-CBI1123-3M	133	0	30	33081	520	17	39248                                                       	442
LTE	CBI0559-L23	13.44246	101.07389	L23-CBI0559-3B	23	120	30	33163	520	17	39248                                                       	34
LTE	CBI0037-L23	13.364354	100.981056	L23-CBI0037-3L	123	210	30	33161	520	17	39248                                                       	169
LTE	CBI1194-L23	13.42455	101.15628	L23-CBI1194-1B	21	160	30	33033	520	17	38852                                                       	235
LTE	CBI0568-L23	13.42105	101.003232	L23-CBI0568-1B	21	0	30	33161	520	17	38852                                                       	467
LTE	CBI0510-L23	13.313055	100.943055	L23-CBI0510-3D	43	300	30	33162	520	17	39248                                                       	203
LTE	CBI0892-L23	13.29046	100.93002	L23-CBI0892-1C	31	180	30	33162	520	17	38852                                                       	311
LTE	CBI0901-L23	13.03667	101.04053	L23-CBI0901-1A	11	0	30	33092	520	17	38852                                                       	395
LTE	CBI0935-L23	12.9425	100.932777	L23-CBI0935-1D	41	310	30	33081	520	17	38852                                                       	51
LTE	CBI1235-L23	13.422222	101.032222	L23-CBI1235-3E	53	250	30	33161	520	17	39248                                                       	114
LTE	CBI0925-L23	13.279024	100.924551	L23-CBI0925-1I	91	200	30	33162	520	17	38852                                                       	310
LTE	CBI0134-L23	13.162777	100.938333	L23-CBI0134-2A	12	0	30	33091	520	17	39050                                                       	159
LTE	CBI0433-L23	13.4175	101.082222	L23-CBI0433-2E	52	270	30	33163	520	17	39050                                                       	111
LTE	CBI0392-L23	13.266111	100.939722	L23-CBI0392-3B	23	90	30	33162	520	17	39248                                                       	328
LTE	CBI0839-L23	13.129722	100.955	L23-CBI0839-3A	13	10	30	33091	520	17	39248                                                       	27
LTE	CBI1022-L23	13.40338	101.09839	L23-CBI1022-3A	13	350	30	33163	520	17	39248                                                       	377
LTE	CBI1168-L23	13.029166	101.055555	L23-CBI1168-2A	12	30	30	33092	520	17	39050                                                       	338
LTE	CBI0327-L23	13.333055	100.951666	L23-CBI0327-2C	32	240	30	33162	520	17	39050                                                       	401
LTE	CBI1293-L23	13.107165	100.950355	L23-CBI1293-1B	21	80	30	33091	520	17	38852                                                       	38
LTE	CBI1379-L23	13.17911	100.931242	L23-CBI1379-1E	51	360	30	33091	520	17	38852                                                       	436
LTE	CBI0774-L23	13.1373	100.98509	L23-CBI0774-1B	21	200	30	33091	520	17	38852                                                       	361
LTE	CBI1283-L23	13.43452	101.17947	L23-CBI1283-2E	52	250	30	33033	520	17	39050                                                       	102
LTE	CBI0379-L23	12.756388	100.886388	L23-CBI0379-1C	31	210	30	33083	520	17	38852                                                       	404
LTE	CBI0321-L23	13.169146	100.930673	L23-CBI0321-2R	182	260	30	33091	520	17	39050                                                       	222
LTE	CBI0742-L23	12.915555	100.872222	L23-CBI0742-2C	32	120	30	33081	520	17	39050                                                       	133
LTE	CBI0694-L23	12.874722	100.898055	L23-CBI0694-3D	43	270	30	33083	520	17	39248                                                       	117
LTE	CBI1259-L23	12.9384	100.89283	L23-CBI1259-3A	13	0	30	33081	520	17	39248                                                       	25
LTE	CBI0750-L23	12.976388	100.943888	L23-CBI0750-3C	33	240	30	33083	520	17	39248                                                       	406
LTE	CBI1292-L23	13.1572598	100.9149036	L23-CBI1292-3C	33	150	30	33091	520	17	39248                                                       	67
LTE	CBI0022-L23	13.189722	100.950277	L23-CBI0022-1A	11	340	30	33091	520	17	38852                                                       	42
LTE	CBI0289-L23	12.963888	100.946666	L23-CBI0289-3D	43	230	30	33083	520	17	39248                                                       	404
LTE	CBI0041-L23	13.342777	101.187222	L23-CBI0041-3D	43	280	30	33163	520	17	39248                                                       	287
LTE	CBI0341-L23	13.351111	100.985555	L23-CBI0341-3I	93	290	30	33161	520	17	39248                                                       	76
LTE	CBI0986-L23	13.169722	100.943055	L23-CBI0986-1C	31	300	30	33091	520	17	38852                                                       	320
LTE	CBI0859-L23	13.421666	100.994722	L23-CBI0859-3E	53	260	30	33161	520	17	39248                                                       	306
LTE	CBI0697-L23	12.906666	100.909722	L23-CBI0697-2B	22	180	30	33081	520	17	39050                                                       	338
LTE	CBI0667-L23	12.9103	100.89339	L23-CBI0667-1N	141	60	30	33081	520	17	38852                                                       	30
LTE	CBI0640-L23	13.058402	100.889309	L23-CBI0640-2A	12	20	30	33091	520	17	39050                                                       	363
LTE	CBI0332-L23	12.927198	100.875894	L23-CBI0332-3C	33	130	30	33081	520	17	39248                                                       	166
LTE	CBI0325-L23	13.079444	100.921388	L23-CBI0325-3C	33	150	30	33091	520	17	39248                                                       	243
LTE	CBI0159-L23	12.94	100.903333	L23-CBI0159-3D	43	190	30	33081	520	17	39248                                                       	378
LTE	CBI0518-L23	13.487222	101.2825	L23-CBI0518-1E	51	280	30	33033	520	17	38852                                                       	79
LTE	CBI0120-L23	13.142777	101.022777	L23-CBI0120-3A	13	15	30	33091	520	17	39248                                                       	174
LTE	CBI1197-L23	13.3025	101.118888	L23-CBI1197-1C	31	310	30	33163	520	17	38852                                                       	96
LTE	CBI0239-L23	13.368888	100.981666	L23-CBI0239-1A	11	0	30	33161	520	17	38852                                                       	164
LTE	CBI1282-L23	13.10299	100.92187	L23-CBI1282-3A	13	40	30	33091	520	17	39248                                                       	284
LTE	CBI0926-L23	13.27652	100.926003	L23-CBI0926-2B	22	120	30	33162	520	17	39050                                                       	87
LTE	CBI0910-L23	13.130555	101.249166	L23-CBI0910-1C	31	230	30	33092	520	17	38852                                                       	59
LTE	CBI0132-L23	13.100555	101.465277	L23-CBI0132-2A	12	310	30	33121	520	17	39050                                                       	139
LTE	CBI0966-L23	13.043888	100.929166	L23-CBI0966-3C	33	130	30	33081	520	17	39248                                                       	162
LTE	CBI0284-L23	13.036388	100.930555	L23-CBI0284-1A	11	30	30	33081	520	17	38852                                                       	20
LTE	CBI0189-L23	13.385277	101.318333	L23-CBI0189-3D	43	270	30	33092	520	17	39248                                                       	84
LTE	CBI1095-L23	13.380833	101.0225	L23-CBI1095-2B	22	90	30	33163	520	17	39050                                                       	15
LTE	CBI1275-L23	13.10828	100.92249	L23-CBI1275-1B	21	90	30	33091	520	17	38852                                                       	411
LTE	CBI0281-L23	13.492777	101.232222	L23-CBI0281-1C	31	240	30	33033	520	17	38852                                                       	88
LTE	CBI0255-L23	13.344722	100.983055	L23-CBI0255-1C	31	150	30	33162	520	17	38852                                                       	286
LTE	CBI0900-L23	13.060555	100.966388	L23-CBI0900-3B	23	110	30	33091	520	17	39248                                                       	70
LTE	CBI0813-L23	13.339166	100.951111	L23-CBI0813-2A	12	30	30	33162	520	17	39050                                                       	184
LTE	CBI0617-L23	12.991666	100.963611	L23-CBI0617-2A	12	340	30	33083	520	17	39050                                                       	424
LTE	CBI1345-L23	13.27994	101.25861	L23-CBI1345-2C	32	210	30	33092	520	17	39050                                                       	259
LTE	CBI0589-L23	13.340106	100.940948	L23-CBI0589-3B	23	200	30	33162	520	17	39248                                                       	128
LTE	CBI1087-L23	12.716388	100.972222	L23-CBI1087-2A	12	300	30	33082	520	17	39050                                                       	386
LTE	CBI0915-L23	12.957222	100.936111	L23-CBI0915-1C	31	180	30	33083	520	17	38852                                                       	351
LTE	CBI0029-L23	13.471388	101.1	L23-CBI0029-3B	23	60	30	33163	520	17	39248                                                       	351
LTE	CBI1006-L23	13.336111	100.981111	L23-CBI1006-3B	23	150	30	33162	520	17	39248                                                       	266
LTE	CBI0684-L23	12.935277	100.931666	L23-CBI0684-3A	13	30	30	33081	520	17	39248                                                       	297
LTE	CBI1135-L23	13.30708	101.45484	L23-CBI1135-1C	31	220	30	33121	520	17	38852                                                       	367
LTE	CBI0429-L23	13.128055	100.927222	L23-CBI0429-2C	32	260	30	33091	520	17	39050                                                       	16
LTE	CBI0689-L23	12.925277	100.903333	L23-CBI0689-3B	23	190	30	33081	520	17	39248                                                       	62
LTE	CBI0794-L23	13.321111	100.953888	L23-CBI0794-1B	21	80	30	33162	520	17	38852                                                       	10
LTE	CBI1309-L23	13.28283	101.22746	L23-CBI1309-2B	22	90	30	33092	520	17	39050                                                       	308
LTE	CBI0837-L23	12.691388	100.897222	L23-CBI0837-1A	11	0	30	33082	520	17	38852                                                       	10
LTE	CBI0591-L23	12.982777	100.928333	L23-CBI0591-2D	42	260	30	33081	520	17	39050                                                       	32
LTE	CBI0258-L23	13.392472	100.987243	L23-CBI0258-1D	41	150	30	33161	520	17	38852                                                       	81
LTE	CBI0784-L23	13.241944	100.936666	L23-CBI0784-2E	52	260	30	33162	520	17	39050                                                       	236
LTE	CBI0024-L23	13.159444	100.81	L23-CBI0024-1C	31	150	30	33091	520	17	38852                                                       	240
LTE	CBI0834-L23	13.07472	100.9475	L23-CBI0834-2D	42	240	30	33091	520	17	39050                                                       	478
LTE	CBI1362-L23	13.356241	101.081351	L23-CBI1362-2F	62	330	30	33163	520	17	39050                                                       	24
LTE	CBI1237-L23	13.430878	101.029435	L23-CBI1237-3E	53	280	30	33161	520	17	39248                                                       	407
LTE	CBI1262-L23	13.0523	101.0938	L23-CBI1262-3D	43	270	30	33092	520	17	39248                                                       	176
LTE	CBI0019-L23	13.120555	101.1625	L23-CBI0019-1B	21	50	30	33092	520	17	38852                                                       	71
LTE	CBI1190-L23	13.105277	100.908055	L23-CBI1190-2A	12	80	30	33091	520	17	39050                                                       	387
LTE	CBI0195-L23	12.95	100.8975	L23-CBI0195-2B	22	60	30	33081	520	17	39050                                                       	17
LTE	CBI0755-L23	12.915	100.86	L23-CBI0755-1B	21	130	30	33081	520	17	38852                                                       	364
LTE	CBI0461-L23	13.360999	101.514002	L23-CBI0461-3B	23	135	30	33073	520	17	39248                                                       	257
LTE	CBI0305-L23	13.081944	100.901388	L23-CBI0305-3B	23	90	30	33091	520	17	39248                                                       	288
LTE	CBI0045-L23	13.059722	101.424722	L23-CBI0045-1D	41	300	30	33121	520	17	38852                                                       	47
LTE	CBI0030-L23	12.946678	100.886065	L23-CBI0030-3B	23	90	30	33081	520	17	39248                                                       	28
LTE	CBI0862-L23	13.35	101.008611	L23-CBI0862-3C	33	210	30	33163	520	17	39248                                                       	334
LTE	CBI0310-L23	13.278611	100.932777	L23-CBI0310-2D	42	240	30	33162	520	17	39050                                                       	421
LTE	CBI0667-L23	12.9103	100.89339	L23-CBI0667-1M	131	320	30	33081	520	17	38852                                                       	32
LTE	CBI0486-L23	13.178996	100.928999	L23-CBI0486-3B	23	0	30	33091	520	17	39248                                                       	489
LTE	CBI0554-L23	13.435833	101.045555	L23-CBI0554-1E	51	290	30	33163	520	17	38852                                                       	272
LTE	CBI0788-L23	12.900833	100.922777	L23-CBI0788-2B	22	90	30	33081	520	17	39050                                                       	151
LTE	CBI1317-L23	12.70161	100.9733	L23-CBI1317-1A	11	330	30	33082	520	17	38852                                                       	220
LTE	CBI1123-L23	12.950387	100.888742	L23-CBI1123-3F	63	0	30	33081	520	17	39248                                                       	465
LTE	CBI0970-L23	13.468055	101.060833	L23-CBI0970-1C	31	190	30	33163	520	17	38852                                                       	383
LTE	CBI0788-L23	12.900833	100.922777	L23-CBI0788-1A	11	0	30	33081	520	17	38852                                                       	152
LTE	CBI0011-L23	12.935555	100.89	L23-CBI0011-3B	23	110	30	33081	520	17	39248                                                       	35
LTE	CBI0877-L23	13.235	101.029444	L23-CBI0877-3A	13	340	30	33093	520	17	39248                                                       	5
LTE	CBI0087-L23	12.655767	100.887786	L23-CBI0087-3A	13	340	30	33082	520	17	39248                                                       	126
LTE	CBI0293-L23	13.070555	101.263888	L23-CBI0293-2B	22	220	30	33092	520	17	39050                                                       	374
LTE	CBI1060-L23	13.17462	100.94863	L23-CBI1060-2B	22	100	30	33091	520	17	39050                                                       	153
LTE	CBI1119-L23	13.069166	100.916944	L23-CBI1119-3A	13	20	30	33091	520	17	39248                                                       	62
LTE	CBI1174-L23	12.9162	100.87672	L23-CBI1174-1C	31	200	30	33081	520	17	38852                                                       	345
LTE	CBI0557-L23	13.431111	101.093888	L23-CBI0557-1B	21	170	30	33163	520	17	38852                                                       	360
LTE	CBI1047-L23	12.76196	100.89018	L23-CBI1047-1C	31	160	30	33083	520	17	38852                                                       	124
LTE	CBI1133-L23	13.413053	101.127364	L23-CBI1133-2A	12	30	30	33163	520	17	39050                                                       	14
LTE	CBI0786-L23	13.105277	100.99	L23-CBI0786-3F	63	330	30	33091	520	17	39248                                                       	223
LTE	CBI1312-L23	13.462387	101.038388	L23-CBI1312-3B	23	130	30	33163	520	17	39248                                                       	378
LTE	CBI0977-L23	13.43023	101.00222	L23-CBI0977-1B	21	85	30	33161	520	17	38852                                                       	259
LTE	CBI1297-L23	12.96119	100.91872	L23-CBI1297-2D	42	180	30	33081	520	17	39050                                                       	72
LTE	CBI0750-L23	12.976388	100.943888	L23-CBI0750-1A	11	330	30	33083	520	17	38852                                                       	405
LTE	CBI1215-L23	13.39206	101.01123	L23-CBI1215-2A	12	30	30	33161	520	17	39050                                                       	386
LTE	CBI0520-L23	12.928611	100.931388	L23-CBI0520-2C	32	190	30	33081	520	17	39050                                                       	311
LTE	CBI0881-L23	13.408333	101.0275	L23-CBI0881-1B	21	50	30	33161	520	17	38852                                                       	123
LTE	CBI0519-L23	13.433055	101.061388	L23-CBI0519-2B	22	180	30	33163	520	17	39050                                                       	85
LTE	CBI0869-L23	13.437222	101.022777	L23-CBI0869-2A	12	30	30	33161	520	17	39050                                                       	274
LTE	CBI0712-L23	13.12553	101.36273	L23-CBI0712-3A	13	0	30	33121	520	17	39248                                                       	178
LTE	CBI0818-L23	12.882222	100.881666	L23-CBI0818-2B	22	140	30	33083	520	17	39050                                                       	424
LTE	CBI0419-L23	12.832777	100.9375	L23-CBI0419-2B	22	90	30	33083	520	17	39050                                                       	276
LTE	CBI0150-L23	12.963888	100.889166	L23-CBI0150-1E	51	300	30	33081	520	17	38852                                                       	225
LTE	CBI1325-L23	13.443092	101.041546	L23-CBI1325-1D	41	200	30	33163	520	17	38852                                                       	68
LTE	CBI0076-L23	13.366944	101.225833	L23-CBI0076-3E	53	270	30	33092	520	17	39248                                                       	22
LTE	CBI0378-L23	13.19028	100.93361	L23-CBI0378-1C	31	210	30	33091	520	17	38852                                                       	55
LTE	CBI1184-L23	13.33034	101.08357	L23-CBI1184-2D	42	310	30	33163	520	17	39050                                                       	60
LTE	CBI0200-L23	13.568888	101.217222	L23-CBI0200-2C	32	240	30	33033	520	17	39050                                                       	98
LTE	CBI0260-L23	13.260277	101.388055	L23-CBI0260-3C	33	300	30	33121	520	17	39248                                                       	387
LTE	CBI1296-L23	13.412902	101.061294	L23-CBI1296-3E	53	260	30	33163	520	17	39248                                                       	420
LTE	CBI1320-L23	13.197139	101.258101	L23-CBI1320-2A	12	340	30	33092	520	17	39050                                                       	76
LTE	CBI0692-L23	12.933333	100.895	L23-CBI0692-3C	33	180	30	33081	520	17	39248                                                       	421
LTE	CBI1009-L23	13.390277	101.216388	L23-CBI1009-2C	32	150	30	33092	520	17	39050                                                       	115
LTE	RYG0730-L23	13.05673	101.17135	L23-RYG0730-3A	13	350	30	33092	520	17	39248                                                       	73
LTE	CBI0195-L23	12.95	100.8975	L23-CBI0195-2F	62	240	30	33081	520	17	39050                                                       	359
LTE	CBI0207-L23	13.170555	101.276666	L23-CBI0207-1C	31	290	30	33092	520	17	38852                                                       	353
LTE	CBI0031-L23	12.915555	100.865555	L23-CBI0031-1C	31	180	30	33081	520	17	38852                                                       	366
LTE	CBI0379-L23	12.756388	100.886388	L23-CBI0379-3C	33	210	30	33083	520	17	39248                                                       	404
LTE	CBI0375-L23	13.421666	101.095555	L23-CBI0375-3F	63	290	30	33163	520	17	39248                                                       	276
LTE	CBI0836-L23	12.98087	100.9406	L23-CBI0836-2B	22	50	30	33083	520	17	39050                                                       	273
LTE	CBI0399-L23	12.90461441	100.8720389	L23-CBI0399-2A	12	0	30	33081	520	17	39050                                                       	500
LTE	CBI0885-L23	13.02472	101.0725	L23-CBI0885-3E	53	220	30	33092	520	17	39248                                                       	212
LTE	CBI0392-L23	13.266111	100.939722	L23-CBI0392-2A	12	30	30	33162	520	17	39050                                                       	329
LTE	CBI0614-L23	13.326944	100.999722	L23-CBI0614-1B	21	120	30	33163	520	17	38852                                                       	231
LTE	CBI1352-L23	13.304835	101.135142	L23-CBI1352-2A	12	0	30	33163	520	17	39050                                                       	150
LTE	CBI0886-L23	12.807889	100.915603	L23-CBI0886-1E	51	0	30	33081	520	17	38852                                                       	489
LTE	CBI0908-L23	13.38307	101.24921	L23-CBI0908-1B	21	130	30	33092	520	17	38852                                                       	137
LTE	CBI0698-L23	13.48729	101.13645	L23-CBI0698-3A	13	0	30	33033	520	17	39248                                                       	4
LTE	CBI0888-L23	13.165833	100.925277	L23-CBI0888-2B	22	70	30	33091	520	17	39050                                                       	163
LTE	CBI0558-L23	13.453055	101.060277	L23-CBI0558-2A	12	0	30	33163	520	17	39050                                                       	309
LTE	CBI0470-L23	13.12104	100.97198	L23-CBI0470-2B	22	120	30	33091	520	17	39050                                                       	105
